Epoch,Train Loss,Valid Loss,Valid Dice
1,1.7363961399063583,1.109534732131071,0.3563968955084335
2,0.8163332652676013,0.7345820526744045,0.3834864857584931
3,0.6504590021547421,0.6486241041227828,0.40339366086693695
4,0.6160259768944378,0.6042589780896209,0.4186322647471761
5,0.5824439035829647,0.5860748720723529,0.4180976152420044
6,0.5734037073083627,0.5864448200824649,0.41615308370701104
7,0.56009516281675,0.6827603287475054,0.3694424102472704
8,0.5506018977756648,0.5577473134495491,0.44666210024855857
9,0.5250441907912262,0.5237374340378961,0.6064145980879317
10,0.509186211482499,0.5308648618154748,0.578510558882425
11,0.49328182741653087,0.5063748269580132,0.597669544608094
12,0.4865802976974221,0.5318459293176961,0.6061501821806264
13,0.46433071618856386,0.4745486184608105,0.6732171316479527
14,0.43905574984328694,0.4595027025355849,0.6998640312704929
15,0.4299457964971084,0.3960203840289005,0.7431760873905447
16,0.35566788773204006,0.4026543144569841,0.7252645423245985
17,0.3377457961093548,0.34636730856673664,0.7623811807743338
18,0.3223690533822821,0.3459906349348467,0.7665360472923102
19,0.3145843554836835,0.35225902532422265,0.7498286075370256
20,0.2927846328694691,0.32731349315754205,0.7717319699220879
21,0.2916927869005721,0.321470930132755,0.7770832236423049
22,0.2879647291445917,0.31477219074271445,0.7769585598346799
23,0.27190217814704243,0.3179287245107252,0.781309326027715
24,0.2749499140321746,0.31496424938357154,0.7798757372900497
25,0.25774351028046866,0.31723102095515227,0.7801865935325623
26,0.2565770913926206,0.3035181067710699,0.7904035351997198
27,0.24427679931932642,0.2980501121559808,0.7883158409318258
28,0.23819866938184397,0.2964658369851667,0.7922467672547628
29,0.25064055563867554,0.30783279413400694,0.7833024540612864
30,0.24172410495983537,0.29049364321453625,0.7963348238967186
31,0.24616037135900454,0.2829571345517802,0.801658806412719
32,0.23901984719342964,0.3227504145267398,0.7753347019816554
33,0.23771506363107253,0.3030998294436654,0.7873347720434499
34,0.23404382989388103,0.2815261153980743,0.8039865715559139
35,0.22185661095057346,0.2790196267671363,0.806421605653541
36,0.21766861684100572,0.2774687367816304,0.8058682097945102
37,0.21375000442183295,0.27745511815991514,0.8046572998512623
38,0.2280456114184949,0.2804735465798267,0.8026005584140157
39,0.20915566049804984,0.27949990747972975,0.805716848650644
40,0.20158900216568348,0.26669844603815746,0.8118042848831
41,0.2013632673625798,0.2736054367797319,0.8078054258989733
42,0.20308846512506173,0.28839927703835244,0.8001255822736163
43,0.20219855778670126,0.2866567193075668,0.8011150970015415
44,0.20043985903725142,0.2839731407719989,0.800356600173684
45,0.19059140240961267,0.28037508282550544,0.8079573692277421
46,0.18555840942286705,0.2771514203659324,0.8044003372968629
47,0.1847611866718115,0.27142478560292443,0.8106496666753015
48,0.18636338320351387,0.281293275744416,0.8039043407107509
49,0.19800778010556863,0.26962282283361566,0.8111918249795603
50,0.1848089252562486,0.2778406468934791,0.8071933762971745
51,0.1801205380249393,0.27080253528994186,0.8126219303108925
52,0.1805358325788217,0.27703623681567435,0.8081272161284159
53,0.18402865043906277,0.28677935794342396,0.8005715414535167
54,0.17621756489424742,0.27176692284816917,0.8122338541718417
55,0.1819283859443295,0.26862905191820724,0.8115197905274325
56,0.17103705179783724,0.27875249884849373,0.8106326557869135
57,0.18037237631258116,0.2988031506538391,0.7893027469169261
58,0.17661425829395766,0.2823554842278015,0.8015628484792487
59,0.18069274665773377,0.2716872841119766,0.81093430519104
60,0.1755071203838023,0.27896479049394296,0.8029539585113525
61,0.18431243104066036,0.27027326025242027,0.8102556702702545
62,0.18228202723255454,0.2893503592457882,0.8029519638349844
63,0.1739561220472173,0.2672528711169265,0.8135009671366492
64,0.17133670121200326,0.27265110681223315,0.8132563150206278
65,0.1719019350617431,0.2580108202474062,0.8217291346816129
66,0.1661624148372532,0.2686830703602281,0.8110948010932567
67,0.16417664312577063,0.2607546836830849,0.8182875846707544
68,0.15975448211958243,0.26802553305792254,0.8110126021296479
69,0.15642051456510558,0.26233772205752,0.8199762355449588
70,0.1579072156617808,0.275517315712086,0.8066363639609758
71,0.15853532016739363,0.26902643227299977,0.8143194303956143
72,0.16381123696648797,0.2615690990242847,0.8184414270312287
73,0.16336422708145407,0.26620922844077266,0.8149136304855347
74,0.16386894650699557,0.27788564978643904,0.8096698134444481
75,0.15947267159011014,0.2690014354018278,0.8138441207797028
76,0.15626713113729343,0.2705661952495575,0.8156201742416205
77,0.15991447126680566,0.2723501695449962,0.8104674816131592
78,0.15643183413402054,0.2879826076502024,0.8008423336716586
79,0.15135481838108034,0.26902288129163343,0.8118498616440352
80,0.14919404720151147,0.2692390309516774,0.8155379267626031
81,0.1462688487629558,0.27532178614028663,0.8130721574605897
82,0.14714314505573392,0.26827628356079725,0.8130296136057654
83,0.15126643081506094,0.26706268274506856,0.8143879424693973
84,0.14913684199022692,0.26449203699134116,0.8194434670514839
85,0.1507551627334698,0.26668511920197063,0.8183376248492751
86,0.14703113037024357,0.28038393758064095,0.8096422442170077
87,0.17256283309570578,0.26062598443308543,0.8191524050956549
88,0.15843339818854665,0.26241058908229653,0.8206805961076603
89,0.1500680256028508,0.2617404592591663,0.8221109939175982
90,0.14233742631221002,0.2676991255477417,0.8157495925592821
91,0.14507250135490138,0.272725987226464,0.813729656297107
92,0.14193383945051088,0.2710628346648327,0.8135631001272867
93,0.13950313131014505,0.2634813886049182,0.8194946910059729
94,0.14318452013093372,0.26533041236012483,0.8178550101989923
95,0.14053385987762332,0.26813075327596,0.8189490215722904
96,0.14113334572130395,0.26664248801941093,0.8152265631875326
97,0.13964620509812997,0.27278102137321647,0.8151327926059102
98,0.13473114995069282,0.27085602179516194,0.8168591427248578
99,0.1373835951089859,0.26572627834109375,0.8189496342525926
100,0.14009095023768817,0.2708189300326414,0.8137507688167483
101,0.14052948956341707,0.2789008548093397,0.8085296736207119
102,0.14155900478363037,0.2721630587827328,0.8152389748151913
103,0.13354813134254412,0.2760263615569403,0.8150627114051996
104,0.139661885740221,0.2837446501781774,0.8043488984884217
105,0.1393069762361142,0.28528013478877934,0.8024353038432986
106,0.13939087104427722,0.26428861465564996,0.8184493544489838
107,0.14061882710734078,0.2695283848185872,0.8183859420377154
108,0.13434479720601739,0.2647344265566316,0.8201793681743533
109,0.13455522037291712,0.2665355922870858,0.8178244593531586
110,0.1291177252004313,0.2696031415185263,0.8189805621324584
111,0.13142462276904157,0.2648490906454796,0.8209076842596364
112,0.133729085095169,0.26750319295151287,0.8192593746407087
113,0.1306827270476393,0.27401677744333136,0.8146761447884315
114,0.13277431502360706,0.26928543767263724,0.8151727096979008
115,0.13623768657214883,0.27207230343375094,0.8177110095356785
116,0.12937054257522257,0.2725500998108886,0.8142995085827139
117,0.12759216349254282,0.2666868089243423,0.8208515145057855
118,0.12685472119686214,0.2756627541641856,0.814176784005276
119,0.12913808087969936,0.26167571059493133,0.8206659874250722
120,0.13046437536561212,0.2659344059783359,0.8179375654043153
121,0.12934771411178647,0.2708776063004205,0.8182815923247226
122,0.1279315973899161,0.2753835531861283,0.8147018094395482
123,0.12593851359777672,0.26920600651308546,0.8178803477176401
124,0.1258788362954014,0.2698555450106776,0.8173893094062805
125,0.12980049854332162,0.27138128044993376,0.8166626373002696
126,0.12737261140069298,0.2783519854379255,0.8124985667162163
127,0.13207424160584,0.27213204773359523,0.817021275675574
128,0.1268452859895174,0.2725163064030714,0.8159154251564381
129,0.12374462366335151,0.2718178245217301,0.8166390726732653
130,0.11965642661549324,0.26746064459168634,0.8192527418912843
131,0.12509899979182917,0.27833634268405827,0.8157356284385504
132,0.12790718801723894,0.27179680348828783,0.8168661039929057
133,0.1260515863812247,0.272929479562959,0.8141411224076914
134,0.1242734654698261,0.2689845076827116,0.8199578689974408
135,0.1223115940657697,0.270486056804657,0.8186485046564147
