Epoch,Train Loss,Valid Loss,Valid Dice
1,1.2484974009586336,1.24046254580748,0.13336192377915618
2,0.8670547603668233,0.9053872121986768,0.19897734601024195
3,0.7485305079133803,0.8172224962964971,0.3022665318022383
4,0.7070937184571595,0.7108709283754335,0.37498238069791323
5,0.685537560139645,0.7021298894645475,0.38861135409233416
6,0.6539176238560578,0.6690454952260281,0.425205703956861
7,0.6294438536137689,0.6858178102378304,0.39546466211900644
8,0.6103014777948329,0.6468608096136269,0.45478336988611423
9,0.6071006008432582,0.6245670010012092,0.4567906670536555
10,0.5859632486263405,0.6235152525259248,0.4613728108980977
11,0.5762614208810207,0.8289348910040889,0.33615452812073077
12,0.5664727987309424,0.635844848680158,0.45037444876440874
13,0.554097868828504,0.5963305898591982,0.48334897325394
14,0.5511719131237646,0.5834589727381443,0.4996002187542882
15,0.5333819918666427,0.5683163419260201,0.5240764723601916
16,0.5142212208738401,0.6766439010488227,0.4008190048501847
17,0.5113628890486702,0.5286541198585051,0.5448808230406849
18,0.5002266236433417,0.5695892048220262,0.5101988966583361
19,0.48834982493181706,0.5634325873767231,0.5090274793881897
20,0.47664954099080303,0.5735567537605339,0.512088658539116
21,0.47203476279025575,0.5459515777885491,0.5309919021653791
22,0.4565349156068354,0.535001924274661,0.5466790433893812
23,0.43946041614765624,0.500059018955163,0.5777706622231936
24,0.4390485021827909,0.5194873573086786,0.5557651760730338
25,0.43530321768364716,0.6727954745292664,0.4096345009533226
26,0.4202058633942142,0.47468760503944774,0.5988452578267307
27,0.4162749803409912,0.5004248589488631,0.5846784922248083
28,0.4139843371779407,0.48215800692849126,0.5900849763383257
29,0.40897724020128523,0.48128682374954224,0.5967485532692983
30,0.39566392602433165,0.5010339328160522,0.5735673033599312
31,0.3946124325192229,0.47807406787331225,0.6014750992998164
32,0.38585333976349284,0.49722179242059694,0.5718924187599345
33,0.38103584946875535,0.48073074580929803,0.5920464037157965
34,0.3769133843227702,0.4789471000644332,0.5923165801569079
35,0.3677367783918313,0.5475270283137653,0.5347995861624995
36,0.3610133530606227,0.47149936442679546,0.6038251739021734
37,0.3615599206126794,0.4701952600310035,0.5986191194953648
38,0.35736163055928,0.48877456551747966,0.5848383070729303
39,0.34958262229983345,0.4483899748917167,0.6179681771190454
40,0.3446773734544824,0.4775294938408737,0.5994179168491499
41,0.3340270458112179,0.4612774679846797,0.6085427526041125
42,0.33314258685856446,0.46936513599774515,0.5976620401051027
43,0.3269151271125968,0.4758116385192736,0.5934563668061655
44,0.3221659349931041,0.49574663960341864,0.5745486781952229
45,0.32006129079077494,0.4596303071536071,0.609514224613812
46,0.31818760210143987,0.461480032890401,0.6089469325457905
47,0.3129604270354678,0.43565591028396117,0.6284933732756486
48,0.3038723490203378,0.45263416927756994,0.6225781335052869
