Epoch,Train Loss,Valid Loss,Valid Dice
1,1.3485691980314094,1.21294101502033,0.4998062083907161
2,0.9384153483512918,0.846127746798468,0.5113898008427722
3,0.5352960186408995,0.48043742754780655,0.6685363950458825
4,0.29415937322036734,0.35473456069932763,0.7353023675316614
5,0.22846260075487032,0.2864297178197414,0.7776329787910408
6,0.19465707363550336,0.2815877566946314,0.7719863733501299
7,0.17654045256435624,0.26460815585674125,0.7858324448267618
8,0.1674337475342681,0.2347559155301845,0.8088259667369491
9,0.1521661470876745,0.22000519202110616,0.8195356950692251
10,0.14563885461699422,0.2180933524319466,0.8208873377624133
11,0.14202091589609098,0.24799209072234782,0.795288161605808
12,0.14557911004300692,0.22420956395196576,0.8165067607629384
13,0.13351866127577938,0.23447409589239893,0.8063560534030834
14,0.12395405836852469,0.2133311559545233,0.8233912845029898
15,0.1223658229367691,0.2266333262759743,0.8121433439829671
16,0.1179425693415203,0.24186611999856664,0.7997069747735422
17,0.11388895493272716,0.2318099780496976,0.8075926198181531
18,0.11473608620601485,0.2507980191115792,0.7951158082231562
19,0.11443693342837266,0.20971316416212854,0.8287797418046505
20,0.10236651014964797,0.22562640266004183,0.8137558931154563
21,0.09920001703337844,0.22351504767194708,0.8175008778876447
22,0.09989425444013837,0.22256705714455732,0.816508450406663
23,0.09737658383515121,0.22855093969520948,0.8128279908329037
24,0.09883032177928144,0.22626989488060592,0.81365792928858
25,0.09867503136697667,0.227851909103123,0.8121965235852181
26,0.10374084574448308,0.2562370203065534,0.7900074640064375
27,0.10877333190926716,0.22654224012760407,0.8120004395221142
28,0.10069838750902431,0.2415057046616331,0.800965390306838
29,0.09475484907415109,0.2241704987084612,0.8147829441314048
30,0.09575264698688746,0.2195176380745908,0.8200976400510639
31,0.099127529841021,0.22430539659574522,0.8157790468094197
32,0.10502508510000381,0.25485045267335066,0.7881138798192884
33,0.10566329776694024,0.22582211223899895,0.8153847713842459
34,0.09436915676241642,0.2461003802769573,0.7971314462364143
35,0.08776847692084465,0.22685150263157297,0.8128805253522616
36,0.08460975477687431,0.21116139332876138,0.8270940899003482
37,0.08501263523215616,0.23062382110044466,0.8104555501160047
38,0.0827868879315604,0.22241805525536232,0.8209411218656716
39,0.07955956745799317,0.22860032140363193,0.8135129530379113
40,0.08291001680112876,0.2436003826611431,0.8008668118334831
41,0.08120279256233513,0.2172835163824947,0.8251722556479434
42,0.08196151618908872,0.24349862189157634,0.8031669013889123
43,0.08194613574440227,0.2371583729982376,0.8072634043422997
44,0.08837868405756366,0.24089421131086688,0.8012090976356615
45,0.09582691878158472,0.26679303079632155,0.7792251824487185
46,0.0978955123329466,0.25237287876876535,0.7931993007659912
47,0.08871092503658175,0.21414062232835918,0.8232680601431123
48,0.10114940320316301,0.25430436738839385,0.7940363085016291
49,0.10459243417210189,0.22993159040491631,0.8095975103953206
50,0.08611573996067672,0.23103525780194195,0.8121280644802337
51,0.0764131004089097,0.23157050592679504,0.8134124976523379
52,0.07308578720223542,0.23442383987683776,0.8092385403653408
53,0.0704404864765673,0.22015669519174183,0.8217980701027187
54,0.07107292313459258,0.22159655867738925,0.8215608668665514
55,0.06968226470680819,0.22746934831565155,0.8183231903306136
56,0.06873439289197097,0.23012029659663533,0.8157395247026538
57,0.06957608185225951,0.22637183583797293,0.8162398443999865
58,0.07093545540369481,0.23765298216900926,0.8096354189493977
59,0.0719469100911936,0.21126144585457254,0.8315164429921631
60,0.07318852467511933,0.24046359987969093,0.8051455722632983
61,0.07560595302646948,0.24730968242841408,0.8030704395145389
62,0.07634884933827746,0.2670097166130729,0.7883654980794758
63,0.10532411418573458,0.2488406312169758,0.7982620774431431
64,0.08220056656403561,0.24689722082293625,0.8009029229482015
65,0.07437479952632689,0.22910962248524874,0.8148690555112582
66,0.06998083439213826,0.21145306665001187,0.83069420664023
67,0.06733474489517624,0.23204448311886888,0.8131796700734619
68,0.06713306130607759,0.23597889124078952,0.8127455242136692
69,0.0657838315206804,0.23503988526814373,0.813582293530728
